County,Election_Date,Precinct,Contest_Group_ID,Contest_Type,Contest_Name,Choice,Choice_Party,Vote_For,Election_Day,One_Stop,Absentee_by_Mail,Provisional,Total_Votes
WAKE,2016-11-08,19-17,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,658,0,0,0,658
WAKE,2016-11-08,17-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,690,0,0,0,690
WAKE,2016-11-08,13-11,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,355,0,0,0,355
WAKE,2016-11-08,10-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,265,0,0,0,265
WAKE,2016-11-08,08-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,388,0,0,0,388
WAKE,2016-11-08,07-13,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,303,0,0,0,303
WAKE,2016-11-08,04-19,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,292,0,0,0,292
WAKE,2016-11-08,04-18,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,458,0,0,0,458
WAKE,2016-11-08,04-16,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,407,0,0,0,407
WAKE,2016-11-08,04-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,494,0,0,0,494
WAKE,2016-11-08,02-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,281,0,0,0,281
WAKE,2016-11-08,01-12,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,455,0,0,0,455
WAKE,2016-11-08,01-14,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,761,0,0,0,761
WAKE,2016-11-08,01-17,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,183,0,0,0,183
WAKE,2016-11-08,07-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,424,0,0,0,424
WAKE,2016-11-08,04-21,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,374,0,0,0,374
WAKE,2016-11-08,05-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,887,0,0,0,887
WAKE,2016-11-08,01-26,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,655,0,0,0,655
WAKE,2016-11-08,01-23,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,1019,0,0,0,1019
WAKE,2016-11-08,01-35,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,511,0,0,0,511
WAKE,2016-11-08,01-44,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,571,0,0,0,571
WAKE,2016-11-08,OSHS 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,0,0
WAKE,2016-11-08,OSZB 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3532,0,0,3532
WAKE,2016-11-08,07-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,469,0,0,0,469
WAKE,2016-11-08,07-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,739,0,0,0,739
WAKE,2016-11-08,08-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,387,0,0,0,387
WAKE,2016-11-08,PROVI 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,1909,1909
WAKE,2016-11-08,01-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,264,0,0,0,264
WAKE,2016-11-08,01-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,446,0,0,0,446
WAKE,2016-11-08,01-30,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,255,0,0,0,255
WAKE,2016-11-08,01-28,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,992,0,0,0,992
WAKE,2016-11-08,01-32,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,562,0,0,0,562
WAKE,2016-11-08,01-25,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,147,0,0,0,147
WAKE,2016-11-08,01-33,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,348,0,0,0,348
WAKE,2016-11-08,06-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,302,0,0,0,302
WAKE,2016-11-08,01-49,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,638,0,0,0,638
WAKE,2016-11-08,07-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,202,0,0,0,202
WAKE,2016-11-08,12-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,627,0,0,0,627
WAKE,2016-11-08,17-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,199,0,0,0,199
WAKE,2016-11-08,OSWA 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1099,0,0,1099
WAKE,2016-11-08,ABSEN 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,2543,0,2543
WAKE,2016-11-08,OSNR 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,10,0,0,10
WAKE,2016-11-08,OSKD 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,2369,0,0,2369
WAKE,2016-11-08,20-06A,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,598,0,0,0,598
WAKE,2016-11-08,20-16,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,468,0,0,0,468
WAKE,2016-11-08,04-13,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,491,0,0,0,491
WAKE,2016-11-08,07-12,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,433,0,0,0,433
WAKE,2016-11-08,10-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,111,0,0,0,111
WAKE,2016-11-08,04-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,393,0,0,0,393
WAKE,2016-11-08,04-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,453,0,0,0,453
WAKE,2016-11-08,01-19,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,492,0,0,0,492
WAKE,2016-11-08,01-45,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,284,0,0,0,284
WAKE,2016-11-08,01-07A,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,134,0,0,0,134
WAKE,2016-11-08,OSLL 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,72,0,0,72
WAKE,2016-11-08,OSAV 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,8952,0,0,8952
WAKE,2016-11-08,OSAV 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,90,0,0,90
WAKE,2016-11-08,20-17,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,485,0,0,0,485
WAKE,2016-11-08,ABSEN 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,46,0,46
WAKE,2016-11-08,20-11,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,438,0,0,0,438
WAKE,2016-11-08,19-15,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,280,0,0,0,280
WAKE,2016-11-08,19-12,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,491,0,0,0,491
WAKE,2016-11-08,05-08,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,435,0,0,0,435
WAKE,2016-11-08,04-20,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,526,0,0,0,526
WAKE,2016-11-08,04-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,486,0,0,0,486
WAKE,2016-11-08,01-48,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,582,0,0,0,582
WAKE,2016-11-08,01-43,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,428,0,0,0,428
WAKE,2016-11-08,01-22,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,853,0,0,0,853
WAKE,2016-11-08,14-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,117,0,0,0,117
WAKE,2016-11-08,17-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,806,0,0,0,806
WAKE,2016-11-08,18-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,519,0,0,0,519
WAKE,2016-11-08,18-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,581,0,0,0,581
WAKE,2016-11-08,13-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,401,0,0,0,401
WAKE,2016-11-08,13-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,301,0,0,0,301
WAKE,2016-11-08,08-11,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,700,0,0,0,700
WAKE,2016-11-08,10-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,372,0,0,0,372
WAKE,2016-11-08,OSLOB 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,120,0,0,120
WAKE,2016-11-08,OSGR 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1988,0,0,1988
WAKE,2016-11-08,20-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,411,0,0,0,411
WAKE,2016-11-08,20-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,544,0,0,0,544
WAKE,2016-11-08,17-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,272,0,0,0,272
WAKE,2016-11-08,01-21,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,772,0,0,0,772
WAKE,2016-11-08,01-37,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,348,0,0,0,348
WAKE,2016-11-08,01-36,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,372,0,0,0,372
WAKE,2016-11-08,01-34,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,525,0,0,0,525
WAKE,2016-11-08,01-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,275,0,0,0,275
WAKE,2016-11-08,01-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,503,0,0,0,503
WAKE,2016-11-08,OSOP 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,2094,0,0,2094
WAKE,2016-11-08,TRANS 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,0,0
WAKE,2016-11-08,01-50,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,575,0,0,0,575
WAKE,2016-11-08,01-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,496,0,0,0,496
WAKE,2016-11-08,20-08,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,474,0,0,0,474
WAKE,2016-11-08,19-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,701,0,0,0,701
WAKE,2016-11-08,17-08,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,899,0,0,0,899
WAKE,2016-11-08,13-08,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,579,0,0,0,579
WAKE,2016-11-08,15-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,350,0,0,0,350
WAKE,2016-11-08,15-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,208,0,0,0,208
WAKE,2016-11-08,17-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,120,0,0,0,120
WAKE,2016-11-08,12-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,371,0,0,0,371
WAKE,2016-11-08,OSFB 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,733,0,0,733
WAKE,2016-11-08,OSAB 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1163,0,0,1163
WAKE,2016-11-08,OSAP 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3,0,0,3
WAKE,2016-11-08,PROVI 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,363,363
WAKE,2016-11-08,OSNB 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,772,0,0,772
WAKE,2016-11-08,04-17,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,338,0,0,0,338
WAKE,2016-11-08,06-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,428,0,0,0,428
WAKE,2016-11-08,06-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,544,0,0,0,544
WAKE,2016-11-08,04-08,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,539,0,0,0,539
WAKE,2016-11-08,04-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,414,0,0,0,414
WAKE,2016-11-08,04-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,542,0,0,0,542
WAKE,2016-11-08,02-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,204,0,0,0,204
WAKE,2016-11-08,02-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,619,0,0,0,619
WAKE,2016-11-08,01-15,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,312,0,0,0,312
WAKE,2016-11-08,16-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,349,0,0,0,349
WAKE,2016-11-08,16-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,306,0,0,0,306
WAKE,2016-11-08,17-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,812,0,0,0,812
WAKE,2016-11-08,01-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,420,0,0,0,420
WAKE,2016-11-08,01-13,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,460,0,0,0,460
WAKE,2016-11-08,04-11,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,241,0,0,0,241
WAKE,2016-11-08,04-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,509,0,0,0,509
WAKE,2016-11-08,02-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,272,0,0,0,272
WAKE,2016-11-08,OSOP 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,6375,0,0,6375
WAKE,2016-11-08,OSLL 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,5119,0,0,5119
WAKE,2016-11-08,OSCA 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3961,0,0,3961
WAKE,2016-11-08,OSFB 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,7183,0,0,7183
WAKE,2016-11-08,OSCH 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,2760,0,0,2760
WAKE,2016-11-08,OSFB 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,4,0,0,4
WAKE,2016-11-08,OSAP 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1882,0,0,1882
WAKE,2016-11-08,OSAB 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,57,0,0,57
WAKE,2016-11-08,19-16,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,291,0,0,0,291
WAKE,2016-11-08,20-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,371,0,0,0,371
WAKE,2016-11-08,19-13,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,329,0,0,0,329
WAKE,2016-11-08,19-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,624,0,0,0,624
WAKE,2016-11-08,12-08,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,553,0,0,0,553
WAKE,2016-11-08,12-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,272,0,0,0,272
WAKE,2016-11-08,10-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,685,0,0,0,685
WAKE,2016-11-08,09-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,370,0,0,0,370
WAKE,2016-11-08,08-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,328,0,0,0,328
WAKE,2016-11-08,08-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,563,0,0,0,563
WAKE,2016-11-08,13-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,463,0,0,0,463
WAKE,2016-11-08,15-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,578,0,0,0,578
WAKE,2016-11-08,16-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,259,0,0,0,259
WAKE,2016-11-08,18-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,508,0,0,0,508
WAKE,2016-11-08,18-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,440,0,0,0,440
WAKE,2016-11-08,PROVI 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,15,15
WAKE,2016-11-08,01-20,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,599,0,0,0,599
WAKE,2016-11-08,01-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,977,0,0,0,977
WAKE,2016-11-08,01-31,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,764,0,0,0,764
WAKE,2016-11-08,01-27,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,485,0,0,0,485
WAKE,2016-11-08,07-07A,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,246,0,0,0,246
WAKE,2016-11-08,05-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,980,0,0,0,980
WAKE,2016-11-08,07-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,414,0,0,0,414
WAKE,2016-11-08,05-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,388,0,0,0,388
WAKE,2016-11-08,01-38,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,383,0,0,0,383
WAKE,2016-11-08,19-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,378,0,0,0,378
WAKE,2016-11-08,18-08,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,587,0,0,0,587
WAKE,2016-11-08,20-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,449,0,0,0,449
WAKE,2016-11-08,20-06B,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,473,0,0,0,473
WAKE,2016-11-08,13-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,810,0,0,0,810
WAKE,2016-11-08,OSWD 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1694,0,0,1694
WAKE,2016-11-08,OSCH 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,20232,0,0,20232
WAKE,2016-11-08,07-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,584,0,0,0,584
WAKE,2016-11-08,01-47,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,330,0,0,0,330
WAKE,2016-11-08,01-42,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,301,0,0,0,301
WAKE,2016-11-08,OSHS 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,121,0,0,121
WAKE,2016-11-08,OSGR 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,8203,0,0,8203
WAKE,2016-11-08,OSCB 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,31,0,0,31
WAKE,2016-11-08,OSFV 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,110,0,0,110
WAKE,2016-11-08,OSCH 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,217,0,0,217
WAKE,2016-11-08,07-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,589,0,0,0,589
WAKE,2016-11-08,19-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,343,0,0,0,343
WAKE,2016-11-08,OSTC 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,317,0,0,317
WAKE,2016-11-08,OSWA 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,16,0,0,16
WAKE,2016-11-08,OSWA 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,2356,0,0,2356
WAKE,2016-11-08,OSKD 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3296,0,0,3296
WAKE,2016-11-08,OSLL 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,13267,0,0,13267
WAKE,2016-11-08,OSCB 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,794,0,0,794
WAKE,2016-11-08,OSCA 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,17254,0,0,17254
WAKE,2016-11-08,OSAV 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1335,0,0,1335
WAKE,2016-11-08,15-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,431,0,0,0,431
WAKE,2016-11-08,14-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,584,0,0,0,584
WAKE,2016-11-08,12-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,331,0,0,0,331
WAKE,2016-11-08,09-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,159,0,0,0,159
WAKE,2016-11-08,13-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,380,0,0,0,380
WAKE,2016-11-08,18-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,756,0,0,0,756
WAKE,2016-11-08,18-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,982,0,0,0,982
WAKE,2016-11-08,18-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,316,0,0,0,316
WAKE,2016-11-08,19-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,286,0,0,0,286
WAKE,2016-11-08,OSAP 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,14795,0,0,14795
WAKE,2016-11-08,08-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,299,0,0,0,299
WAKE,2016-11-08,09-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,236,0,0,0,236
WAKE,2016-11-08,08-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,320,0,0,0,320
WAKE,2016-11-08,04-12,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,399,0,0,0,399
WAKE,2016-11-08,01-11,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,308,0,0,0,308
WAKE,2016-11-08,OSZB 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1112,0,0,1112
WAKE,2016-11-08,03-00,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,501,0,0,0,501
WAKE,2016-11-08,01-51,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,219,0,0,0,219
WAKE,2016-11-08,01-29,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,421,0,0,0,421
WAKE,2016-11-08,01-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,583,0,0,0,583
WAKE,2016-11-08,01-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,375,0,0,0,375
WAKE,2016-11-08,01-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,479,0,0,0,479
WAKE,2016-11-08,19-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,304,0,0,0,304
WAKE,2016-11-08,17-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,606,0,0,0,606
WAKE,2016-11-08,17-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,645,0,0,0,645
WAKE,2016-11-08,17-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,478,0,0,0,478
WAKE,2016-11-08,16-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,827,0,0,0,827
WAKE,2016-11-08,12-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,485,0,0,0,485
WAKE,2016-11-08,12-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,601,0,0,0,601
WAKE,2016-11-08,06-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,304,0,0,0,304
WAKE,2016-11-08,20-03,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,352,0,0,0,352
WAKE,2016-11-08,OSAB 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,6151,0,0,6151
WAKE,2016-11-08,OSCB 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,7474,0,0,7474
WAKE,2016-11-08,OSFV 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1,0,0,1
WAKE,2016-11-08,OSOP 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,17,0,0,17
WAKE,2016-11-08,OSNR 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,8776,0,0,8776
WAKE,2016-11-08,07-11,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,219,0,0,0,219
WAKE,2016-11-08,07-05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,296,0,0,0,296
WAKE,2016-11-08,06-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,605,0,0,0,605
WAKE,2016-11-08,07-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,281,0,0,0,281
WAKE,2016-11-08,01-41,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,484,0,0,0,484
WAKE,2016-11-08,01-46,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,644,0,0,0,644
WAKE,2016-11-08,OSWD 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,852,0,0,852
WAKE,2016-11-08,OSNB 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,10,0,0,10
WAKE,2016-11-08,OSTC 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,9,0,0,9
WAKE,2016-11-08,OSLOB 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,2960,0,0,2960
WAKE,2016-11-08,OSKD 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,74,0,0,74
WAKE,2016-11-08,ABSEN 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,13150,0,13150
WAKE,2016-11-08,16-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,439,0,0,0,439
WAKE,2016-11-08,01-16,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,539,0,0,0,539
WAKE,2016-11-08,01-18,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,470,0,0,0,470
WAKE,2016-11-08,04-14,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,313,0,0,0,313
WAKE,2016-11-08,04-15,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,504,0,0,0,504
WAKE,2016-11-08,05-06,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,683,0,0,0,683
WAKE,2016-11-08,05-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,616,0,0,0,616
WAKE,2016-11-08,01-39,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,337,0,0,0,337
WAKE,2016-11-08,02-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,448,0,0,0,448
WAKE,2016-11-08,02-04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,278,0,0,0,278
WAKE,2016-11-08,20-15,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,573,0,0,0,573
WAKE,2016-11-08,20-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,556,0,0,0,556
WAKE,2016-11-08,OSHS 1-40,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,7865,0,0,7865
WAKE,2016-11-08,OSNR 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,592,0,0,592
WAKE,2016-11-08,OSZB 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,7,0,0,7
WAKE,2016-11-08,OSWD 81-91,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,6,0,0,6
WAKE,2016-11-08,16-09,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,428,0,0,0,428
WAKE,2016-11-08,17-11,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,757,0,0,0,757
WAKE,2016-11-08,08-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,527,0,0,0,527
WAKE,2016-11-08,08-07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,430,0,0,0,430
